date,AAPL,MSFT,NVDA,AMZN,anomaly_score,severity_percentile,model_flag,plain_explanation
2020-02-03,-0.002746339442314616,0.024378804654361375,0.016495692981937315,-0.0022501685803328897,0.3874647579370613,0.2622850122850123,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: MSFT (+1.3x usual), NVDA (+0.4x usual), AAPL (-0.2x usual), AMZN (-0.1x usual)."
2020-02-04,0.033013474745218874,0.03291659901398969,0.02829418384694593,0.022687342140775613,0.45172308254488236,0.777027027027027,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: MSFT (+1.7x usual), AAPL (+1.6x usual), AMZN (+1.0x usual), NVDA (+0.8x usual)."
2020-02-05,0.008154359452128945,-0.0012215105954617167,0.014688830079338633,-0.004781236737139594,0.3827951259415628,0.20638820638820637,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: NVDA (+0.4x usual), AAPL (+0.4x usual), AMZN (-0.3x usual), MSFT (-0.1x usual)."
2020-02-06,0.011696959375957272,0.02073356043710528,0.013917620446433299,0.0050787328892443195,0.387805588553935,0.2678132678132678,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: MSFT (+1.1x usual), AAPL (+0.5x usual), NVDA (+0.3x usual), AMZN (+0.2x usual)."
2020-02-07,-0.013592760736375609,0.001416257770693763,-0.010462046431206407,0.014169136390608683,0.4195648748769559,0.6044226044226044,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: AAPL (-0.7x usual), AMZN (+0.6x usual), NVDA (-0.4x usual), MSFT (+0.0x usual)."
2020-02-10,0.0047493883655242985,0.026156823312073918,0.04523225118933816,0.026273579599096264,0.4386367083147211,0.7192874692874693,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: MSFT (+1.3x usual), NVDA (+1.3x usual), AMZN (+1.1x usual), AAPL (+0.2x usual)."
2020-02-11,-0.0060331785011144,-0.022575415916727737,0.018709157353009598,0.007915025985726132,0.39735248302222625,0.39434889434889436,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: MSFT (-1.2x usual), NVDA (+0.5x usual), AAPL (-0.4x usual), AMZN (+0.3x usual)."
2020-02-12,0.023747890803547556,0.0014639499587649762,0.017357867041834618,0.004277469597884664,0.399024946673581,0.4146191646191646,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: AAPL (+1.1x usual), NVDA (+0.4x usual), AMZN (+0.2x usual), MSFT (+0.0x usual)."
2020-02-13,-0.007121210584549509,-0.005414386020597961,-0.006457668071736644,-0.00468981707537619,0.3765006482219574,0.11793611793611794,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: AAPL (-0.4x usual), MSFT (-0.3x usual), NVDA (-0.3x usual), AMZN (-0.2x usual)."
2020-02-14,0.00024641782131040735,0.008927387564342526,0.07020456253503471,-0.006977166077050345,0.518931206601553,0.9238329238329238,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: NVDA (+2.1x usual), MSFT (+0.4x usual), AMZN (-0.3x usual), AAPL (-0.0x usual)."
2020-02-18,-0.01831076243101659,0.010142994758284285,0.023396361598583493,0.009742990607446878,0.4474843096697558,0.7598280098280098,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: AAPL (-1.0x usual), NVDA (+0.6x usual), MSFT (+0.5x usual), AMZN (+0.4x usual)."
2020-02-19,0.014483005688580963,0.002998937646340849,0.06113206517176395,0.006749650094826309,0.455282078473563,0.7868550368550369,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: NVDA (+1.8x usual), AAPL (+0.7x usual), AMZN (+0.3x usual), MSFT (+0.1x usual)."
2020-02-20,-0.010259245865544053,-0.015271166396385372,-0.019065635732191666,-0.007888626914309249,0.38721181561469126,0.25614250614250617,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: MSFT (-0.8x usual), NVDA (-0.7x usual), AAPL (-0.6x usual), AMZN (-0.4x usual)."
2020-02-21,-0.022634838155337178,-0.03161261882523414,-0.04739234980908358,-0.026533823330561868,0.43451218946946957,0.6965601965601965,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: MSFT (-1.7x usual), NVDA (-1.5x usual), AMZN (-1.2x usual), AAPL (-1.2x usual)."
2020-02-24,-0.04750017414936869,-0.04311545177378717,-0.07069742266286094,-0.04135555023463999,0.500250251851811,0.8882063882063882,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: AAPL (-2.5x usual), MSFT (-2.3x usual), NVDA (-2.2x usual), AMZN (-1.9x usual)."
2020-02-25,-0.03387209483372544,-0.016501628712977112,-0.041093382731616446,-0.018190498951138112,0.43137907752918425,0.6812039312039312,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: AAPL (-1.8x usual), NVDA (-1.3x usual), MSFT (-0.9x usual), AMZN (-0.9x usual)."
2020-02-26,0.01586304475014355,0.012494702002295854,0.02136992883351585,0.003472315416060745,0.3915046152643559,0.3224815724815725,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: AAPL (+0.7x usual), MSFT (+0.6x usual), NVDA (+0.6x usual), AMZN (+0.1x usual)."
2020-02-27,-0.06536789215670391,-0.07045929635966841,-0.05566551483554427,-0.048136265467272565,0.5918628752541082,0.9748157248157249,True,"Flagged as unusual. This looks like a broad market event because many features moved unusually together. Biggest contributors: MSFT (-3.8x usual), AAPL (-3.4x usual), AMZN (-2.2x usual), NVDA (-1.8x usual)."
2020-02-28,-0.0005851283122606521,0.024213334787991148,0.0691607351183583,-0.0002918467224900523,0.5125163097349368,0.9115479115479116,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: NVDA (+2.0x usual), MSFT (+1.2x usual), AAPL (-0.1x usual), AMZN (-0.0x usual)."
2020-03-02,0.09310120137146316,0.06653890876094248,0.023549219576073588,0.03726611425327664,0.7326207933855956,0.9987714987714987,True,"Flagged as unusual. This looks like a broad market event because many features moved unusually together. Biggest contributors: AAPL (+4.7x usual), MSFT (+3.5x usual), AMZN (+1.6x usual), NVDA (+0.6x usual)."
2020-03-03,-0.031759685795097914,-0.0479196740063923,-0.03812875954013051,-0.023009811402324165,0.4527932056460402,0.7794840294840295,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: MSFT (-2.6x usual), AAPL (-1.7x usual), NVDA (-1.2x usual), AMZN (-1.1x usual)."
2020-03-04,0.046384799162548784,0.03671520379743143,0.07002891053193272,0.035013229015638414,0.5011077347857033,0.8906633906633906,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: AAPL (+2.3x usual), NVDA (+2.0x usual), MSFT (+1.9x usual), AMZN (+1.5x usual)."
2020-03-05,-0.03243738692795861,-0.025095157166838966,-0.039436249596977,-0.026216794314283698,0.4255374654204033,0.6431203931203932,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: AAPL (-1.7x usual), MSFT (-1.4x usual), NVDA (-1.3x usual), AMZN (-1.2x usual)."
2020-03-06,-0.01328003366294972,-0.028267167703495466,-0.026528840092165273,-0.011922924014239333,0.40411410996720737,0.4668304668304668,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: MSFT (-1.5x usual), NVDA (-0.9x usual), AAPL (-0.7x usual), AMZN (-0.6x usual)."
2020-03-09,-0.07909206796171919,-0.06777287644200025,-0.07743149237334146,-0.05285383245165354,0.6156711898894534,0.9858722358722358,True,"Flagged as unusual. This looks like a broad market event because many features moved unusually together. Biggest contributors: AAPL (-4.1x usual), MSFT (-3.6x usual), NVDA (-2.4x usual), AMZN (-2.4x usual)."
2020-03-10,0.07202157980552726,0.0683843629917027,0.06372195470575148,0.05065506668458708,0.5988551085344987,0.9766584766584766,True,"Flagged as unusual. This looks like a broad market event because many features moved unusually together. Biggest contributors: AAPL (+3.6x usual), MSFT (+3.6x usual), AMZN (+2.2x usual), NVDA (+1.9x usual)."
2020-03-11,-0.03473064769269796,-0.045301899788067646,-0.05595986248106388,-0.037508896429749194,0.4686501063154119,0.831081081081081,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: MSFT (-2.4x usual), AAPL (-1.8x usual), NVDA (-1.8x usual), AMZN (-1.7x usual)."
2020-03-12,-0.09875433508235965,-0.0948383321778945,-0.1223676512292371,-0.07922082514747941,0.6080567757832355,0.9834152334152334,True,"Flagged as unusual. This looks like a broad market event because many features moved unusually together. Biggest contributors: MSFT (-5.1x usual), AAPL (-5.0x usual), NVDA (-3.8x usual), AMZN (-3.6x usual)."
2020-03-13,0.11980823766022342,0.14216890455469677,0.11340201160409258,0.06464833687376514,0.7253761262667284,0.9975429975429976,True,"Flagged as unusual. This looks like a broad market event because many features moved unusually together. Biggest contributors: MSFT (+7.5x usual), AAPL (+6.0x usual), NVDA (+3.4x usual), AMZN (+2.9x usual)."
2020-03-16,-0.1286470548642027,-0.147390487688987,-0.18452101835254753,-0.053697516604298,0.7208445877792317,0.9969287469287469,True,"Flagged as unusual. This looks like a broad market event because many features moved unusually together. Biggest contributors: MSFT (-7.9x usual), AAPL (-6.6x usual), NVDA (-5.7x usual), AMZN (-2.4x usual)."
2020-03-17,0.043970083083191724,0.08233648447217234,0.1062627502962461,0.07026613247879654,0.5582096856702625,0.961916461916462,False,"Not flagged, but here is what stood out most. This looks like a broad market event because many features moved unusually together. Biggest contributors: MSFT (+4.3x usual), NVDA (+3.1x usual), AMZN (+3.1x usual), AAPL (+2.2x usual)."
2020-03-18,-0.02447979131096023,-0.042095890337235264,-0.06650703970095051,0.012257741060410998,0.6156576648037853,0.9852579852579852,True,"Flagged as unusual. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: MSFT (-2.3x usual), NVDA (-2.1x usual), AAPL (-1.3x usual), AMZN (+0.5x usual)."
2020-03-19,-0.007662193156890096,0.016453242479856023,0.05004447648049126,0.02783061376686291,0.5086419773643311,0.9060196560196561,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: NVDA (+1.4x usual), AMZN (+1.2x usual), MSFT (+0.8x usual), AAPL (-0.4x usual)."
2020-03-20,-0.06348553302925031,-0.03755841270407079,-0.033901789749709366,-0.018522798541688812,0.6066784459384694,0.9821867321867321,True,"Flagged as unusual. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: AAPL (-3.3x usual), MSFT (-2.0x usual), NVDA (-1.1x usual), AMZN (-0.9x usual)."
2020-03-23,-0.02124440851359033,-0.009974818286717535,0.033730643642701175,0.030735291504301987,0.5403489310190938,0.9471744471744472,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: AMZN (+1.3x usual), AAPL (-1.1x usual), NVDA (+0.9x usual), MSFT (-0.6x usual)."
2020-03-24,0.10032562168076686,0.09089545488985284,0.17156397318263417,0.019586561347294085,0.7399403077451485,0.9993857493857494,True,"Flagged as unusual. This looks like a broad market event because many features moved unusually together. Biggest contributors: NVDA (+5.1x usual), AAPL (+5.0x usual), MSFT (+4.8x usual), AMZN (+0.8x usual)."
2020-03-25,-0.005508674355499288,-0.009572352239034632,-0.014286850721139666,-0.027967604900147047,0.4161471464739615,0.5792383292383292,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: AMZN (-1.3x usual), MSFT (-0.5x usual), NVDA (-0.5x usual), AAPL (-0.3x usual)."
2020-03-26,0.05262296121255461,0.06255077956319743,0.047308706804809475,0.03693312450375408,0.5506590349791827,0.9576167076167076,False,"Not flagged, but here is what stood out most. This looks like a broad market event because many features moved unusually together. Biggest contributors: MSFT (+3.3x usual), AAPL (+2.6x usual), AMZN (+1.6x usual), NVDA (+1.4x usual)."
2020-03-27,-0.041402227270848524,-0.041060709119340566,-0.017532177662579973,-0.028325389436650306,0.5058955357982913,0.9011056511056511,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: MSFT (-2.2x usual), AAPL (-2.1x usual), AMZN (-1.3x usual), NVDA (-0.6x usual)."
2020-03-30,0.028537846540561462,0.07034055281426421,0.05088447696559606,0.03360354691971401,0.4962057648831241,0.8802211302211302,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: MSFT (+3.7x usual), AMZN (+1.5x usual), NVDA (+1.5x usual), AAPL (+1.4x usual)."
2020-03-31,-0.002040619269188526,-0.015727523024635537,-0.007492690216771458,-0.007245622950859287,0.37991425345754326,0.1762899262899263,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: MSFT (-0.9x usual), AMZN (-0.4x usual), NVDA (-0.3x usual), AAPL (-0.2x usual)."
2020-04-01,-0.05261711614803333,-0.035508137832366615,-0.07788319498900087,-0.021551791267353848,0.5581875728951508,0.9613022113022113,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: AAPL (-2.7x usual), NVDA (-2.4x usual), MSFT (-1.9x usual), AMZN (-1.0x usual)."
2020-04-02,0.016686692402984704,0.02070897735798294,0.05101424997555082,0.005834205106051149,0.44503001343995235,0.7457002457002457,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: NVDA (+1.5x usual), MSFT (+1.1x usual), AAPL (+0.8x usual), AMZN (+0.2x usual)."
2020-04-03,-0.014371368052585543,-0.009210303254955532,-0.04525021712954369,-0.0063788821910731874,0.43015042215039806,0.6701474201474201,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: NVDA (-1.5x usual), AAPL (-0.8x usual), MSFT (-0.5x usual), AMZN (-0.3x usual)."
2020-04-06,0.0872372786741713,0.0743676860377307,0.10040599270541417,0.04772922477644714,0.6364320391003647,0.9907862407862408,True,"Flagged as unusual. This looks like a broad market event because many features moved unusually together. Biggest contributors: AAPL (+4.4x usual), MSFT (+3.9x usual), NVDA (+3.0x usual), AMZN (+2.1x usual)."
2020-04-07,-0.011582233326811187,-0.010770546946129,-0.03491068320289381,0.007013456003121199,0.4421084328955767,0.7315724815724816,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: NVDA (-1.1x usual), AAPL (-0.6x usual), MSFT (-0.6x usual), AMZN (+0.3x usual)."
2020-04-08,0.025594717595483596,0.010031354629694178,0.0305758437246495,0.015609461784076961,0.3999043341559557,0.4250614250614251,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: AAPL (+1.2x usual), NVDA (+0.8x usual), AMZN (+0.7x usual), MSFT (+0.5x usual)."
2020-04-09,0.007216124417003256,6.083274767187952e-05,-0.01498422367459229,-0.0001174844583299306,0.3942933297751107,0.3574938574938575,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: NVDA (-0.5x usual), AAPL (+0.3x usual), AMZN (-0.0x usual), MSFT (-0.0x usual)."
2020-04-13,0.019627371120306547,0.002240341609690555,0.026240777047844555,0.06173506614263302,0.5498157881871714,0.957002457002457,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: AMZN (+2.7x usual), AAPL (+0.9x usual), NVDA (+0.7x usual), MSFT (+0.1x usual)."
2020-04-14,0.05050343125297618,0.04948353014651241,0.05225134163919076,0.052769449861283624,0.5289079633156932,0.9342751842751843,False,"Not flagged, but here is what stood out most. This looks like a broad market event because many features moved unusually together. Biggest contributors: MSFT (+2.6x usual), AAPL (+2.5x usual), AMZN (+2.3x usual), NVDA (+1.5x usual)."
2020-04-15,-0.00912743440272401,-0.01047804395759,-0.010952787900744276,0.010668695718768717,0.40372141779637327,0.4631449631449631,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: MSFT (-0.6x usual), AAPL (-0.5x usual), AMZN (+0.4x usual), NVDA (-0.4x usual)."
2020-04-16,0.007945805406992301,0.03002098074418935,0.04935211546805207,0.043554542393708706,0.4936142894209106,0.8746928746928747,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: AMZN (+1.9x usual), MSFT (+1.6x usual), NVDA (+1.4x usual), AAPL (+0.3x usual)."
2020-04-17,-0.013568616461698046,0.008811667052361694,-0.00807610520833002,-0.013782136130354616,0.37954389213564627,0.1683046683046683,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: AAPL (-0.7x usual), AMZN (-0.7x usual), MSFT (+0.4x usual), NVDA (-0.3x usual)."
2020-04-20,-0.020756597206817107,-0.01982068203776488,-0.018028038295793025,0.007835757606907912,0.45567964509047115,0.7874692874692875,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: AAPL (-1.1x usual), MSFT (-1.1x usual), NVDA (-0.6x usual), AMZN (+0.3x usual)."
2020-04-21,-0.030910674118193482,-0.04135740646926067,-0.06110430981855164,-0.02736033095931456,0.46361474864931124,0.8157248157248157,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: MSFT (-2.2x usual), NVDA (-1.9x usual), AAPL (-1.6x usual), AMZN (-1.3x usual)."
2020-04-22,0.028803783710833697,0.033964898669347265,0.06174157190679708,0.015192527091639096,0.4948876067497383,0.8777641277641277,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: NVDA (+1.8x usual), MSFT (+1.8x usual), AAPL (+1.4x usual), AMZN (+0.6x usual)."
2020-04-23,-0.003875392664523636,-0.012102358628152565,-0.007478772838639514,0.01521482348408254,0.40515922988140485,0.4785012285012285,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: MSFT (-0.7x usual), AMZN (+0.6x usual), NVDA (-0.3x usual), AAPL (-0.2x usual)."
2020-04-24,0.028869294304224136,0.018259245391707868,0.01964720472611292,0.004488511186874211,0.4360768239323963,0.7051597051597052,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: AAPL (+1.4x usual), MSFT (+0.9x usual), NVDA (+0.5x usual), AMZN (+0.2x usual)."
2020-04-27,0.0007069845155871501,-0.0028643919138893192,0.02586424212125138,-0.01419786171076065,0.4236004010104063,0.6320638820638821,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: NVDA (+0.7x usual), AMZN (-0.7x usual), MSFT (-0.2x usual), AAPL (-0.0x usual)."
2020-04-28,-0.016209199930802387,-0.02436075921970693,-0.01925402486833283,-0.02606061104255919,0.4184556442488232,0.5939803439803439,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: MSFT (-1.3x usual), AMZN (-1.2x usual), AAPL (-0.9x usual), NVDA (-0.7x usual)."
2020-04-29,0.03284487200693209,0.04487336882071613,0.02436854215703188,0.02533616474965794,0.47949216492215607,0.851965601965602,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: MSFT (+2.3x usual), AAPL (+1.6x usual), AMZN (+1.1x usual), NVDA (+0.7x usual)."
2020-04-30,0.021096352612599123,0.010032490480134992,-0.02070630047846811,0.04268957423996422,0.5509503826738161,0.9582309582309583,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: AMZN (+1.9x usual), AAPL (+1.0x usual), NVDA (-0.7x usual), MSFT (+0.5x usual)."
2020-05-01,-0.016099379133209024,-0.025891496474437115,-0.03250328572082595,-0.07597409237648933,0.6021374275559446,0.9785012285012284,True,"Flagged as unusual. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: AMZN (-3.4x usual), MSFT (-1.4x usual), NVDA (-1.1x usual), AAPL (-0.9x usual)."
2020-05-04,0.014148856823797962,0.024460085610207516,0.03009405642572016,0.013101236487597978,0.39521390486131186,0.3746928746928747,False,"Not flagged, but here is what stood out most. This looks like a group-level event because several top signals came from Real market ticker. Biggest contributors: MSFT (+1.3x usual), NVDA (+0.8x usual), AAPL (+0.7x usual), AMZN (+0.6x usual)."
